Branch,Customer,Recency,Lifetime_pc,Exp_buy_range,C_latency,Buys_pd,Buy_days_pd,Buy_concentration,Spend_per_buy,Spend_pd,LM_P,LM_P_2,LM_P_3,Actual,Predict Actual,Spend,Error,ML error estimate
1472,55346,11,0.9611111111111112,13.333333333333334,0.825,0.5823863636363636,0.0795454545454545,7.321428571428572,28.616,16.66556818181818,11.975360972451794,6.621545454545456,6.551995151515151,1464.23,0.0,5999.604545454545,138.84977369612284,0.18504135607494174
306,55378,50,0.8222222222222222,27.692307692307693,1.805555555555556,0.0848484848484848,0.0424242424242424,2.0,163.61,13.882060606060604,0.1431919999999995,7.358288484848483,0.0,528.96,0.0,4997.541818181818,528.96,0.16553306576658894
202,55383,8,0.9388888888888888,12.413793103448276,0.6444444444444445,0.4577259475218659,0.0874635568513119,5.233333333333333,24.72738853503185,11.318367346938777,0.5165119999999993,0.0,0.1059393939393939,1334.36,0.0,4074.6122448979595,306.63124106285704,0.11385473282428149
374,55387,18,0.9055555555555556,18.94736842105263,0.95,0.1513353115727003,0.059347181008902,2.55,87.75352941176469,13.28020771513353,8.902531591043973,0.0,4.003866666666666,670.8399999999999,1871.7393436974546,4780.874777448071,1200.8993436974547,0.27249374280808475
367,55394,19,0.8916666666666667,51.42857142857143,0.3694444444444444,0.045045045045045,0.024024024024024,1.875,19.16333333333333,0.8632132132132132,0.0671323636363634,0.0,0.406669090909091,146.92000000000002,378.6233082617467,310.7567567567568,231.70330826174666,0.6213347273184906
1572,55400,5,0.9916666666666668,14.4,0.3472222222222222,0.245125348189415,0.0724233983286908,3.384615384615384,48.821022727272734,11.967270194986073,8.16364929180383,19.615832727272725,15.996276363636358,774.9,3246.3224980686887,4308.217270194986,2471.4224980686886,0.3665529956916859
166,55403,5,0.9888888888888888,18.0,0.2777777777777778,0.2011173184357542,0.0586592178770949,3.428571428571429,13.832083333333332,2.781871508379888,0.0,0.0560232727272726,1.4818206060606067,527.5100000000001,816.5792261517705,1001.4737430167597,289.0692261517704,0.3170551298959258
224,55410,5,0.9944444444444444,5.625,0.8888888888888888,0.7333333333333333,0.1805555555555555,4.061538461538461,27.431742424242422,20.11661111111111,77.036175986532,63.92006666666666,22.72125090909092,4263.32,3761.1435194452324,7241.979999999999,502.1764805547673,0.445465620478779
806,55419,4,1.0,5.806451612903226,0.6888888888888889,0.4570637119113573,0.1745152354570637,2.619047619047619,76.40781818181819,34.92324099722992,38.4711888531856,11.158561212121215,16.19269696969697,9725.39,8678.883192749416,12572.36675900277,72.86731253355902,0.2017192131950588
156,55422,5,0.9333333333333332,7.826086956521739,0.6388888888888888,0.257396449704142,0.1390532544378698,1.8510638297872344,19.876091954022996,5.116035502958581,13.35960476815492,12.138493333333336,10.617495757575757,2162.3200000000006,1807.496218177011,1841.772781065089,96.68936748547321,0.2570634116412242
303,55428,4,0.8638888888888889,22.5,0.1777777777777777,0.1538461538461538,0.0544871794871794,2.823529411764706,18.166666666666664,2.7948717948717947,1.304939543123543,0.3489032727272723,0.9069187878787878,847.1700000000001,942.3446230546881,1006.1538461538461,95.17462305468803,0.444018175870173
168,55432,4,0.9305555555555556,5.806451612903226,0.6888888888888889,1.0773809523809523,0.1845238095238095,5.838709677419354,15.362900552486188,16.55169642857143,33.70184256854257,27.84524,27.06923757575758,5104.46,4433.889263242529,5958.6107142857145,670.5707367574714,0.2795075545974597
159,55438,4,0.9916666666666668,10.588235294117649,0.3777777777777777,0.2374301675977653,0.0949720670391061,2.5,55.36717647058824,13.145837988826816,20.08421260876926,0.0,3.0689006060606068,1334.72,4293.263877696148,4732.501675977654,2958.5438776961473,0.241166057010959
222,55446,7,0.9444444444444444,6.545454545454546,1.0694444444444444,1.5261627906976745,0.1627906976744186,9.375,11.49950476190476,17.550116279069766,14.554278909090907,3.7342460606060586,13.993934545454543,3191.1,2235.807148879193,6318.041860465116,955.292851120807,0.24213043770178908
303,55448,4,1.0,2.627737226277372,1.5222222222222224,1.332409972299169,0.3795013850415512,3.510948905109489,29.2660498960499,38.99437673130194,17.987492924368354,19.44335272727273,0.0,7615.699999999999,6123.40053439898,14037.9756232687,852.4567013297192,0.17902984918040424
166,55461,4,0.8722222222222222,7.659574468085107,0.5222222222222221,0.3746031746031746,0.1523809523809524,2.458333333333333,90.57686440677963,33.93038095238095,45.13052687638288,28.93865212121212,0.1884879999999993,808.93,5167.399968117755,12214.937142857143,4358.469968117754,0.2410301842078449
122,55465,5,0.9805555555555556,2.6865671641791047,1.861111111111111,1.8253521126760563,0.3746478873239436,4.87218045112782,33.61601851851852,61.361070422535214,71.02302987964148,9.307016727272734,1.6645527272727236,4397.25,10547.2803433872,22089.985352112675,6150.0303433871995,0.13851637159507885
1472,55470,12,0.9583333333333334,3.364485981308411,3.566666666666667,1.8920454545454544,0.3011363636363636,6.283018867924528,80.35115615615615,152.02803977272723,365.4295209669421,83.58344727272727,24.412914909090905,53147.67,41202.163148272295,54730.0943181818,1341.0896851998914,0.08915638671211994
766,55473,14,0.9194444444444444,16.363636363636363,0.8555555555555556,0.388235294117647,0.0676470588235294,5.739130434782609,17.083787878787877,6.632529411764706,1.8468358787878791,3.719471515151516,0.654346666666668,1141.9599999999998,1044.6215141874734,2387.710588235294,97.33848581252641,0.260274737082385
461,55474,4,1.0,13.333333333333334,0.3,0.2631578947368421,0.077562326869806,3.392857142857143,23.60189473684211,6.211024930747923,6.125559957693277,5.2931127272727245,0.6981774545454544,9251.8,1595.862461663641,2235.9689750692523,6359.526348745045,0.2977476580097616
303,55478,4,0.9805555555555556,2.706766917293233,1.477777777777778,1.2429378531073447,0.3757062146892655,3.3082706766917296,15.665409090909092,19.471129943502827,29.063344542372885,9.369054545454546,14.78873212121212,8096.860000000001,6409.148870813206,7009.606779661018,427.1454593236467,0.1974830000631257
481,55479,6,0.9861111111111112,8.0,0.75,0.38268156424581,0.1284916201117318,2.9782608695652173,17.327372262773725,6.63086592178771,1.9195688708312184,0.0034426666666666,0.0,463.58,0.0,2387.111731843576,463.58,0.21892775277850152
606,55493,25,0.5805555555555556,60.0,0.4166666666666667,0.0888888888888888,0.0311111111111111,2.857142857142857,27.266,2.4236444444444447,0.0,0.3812048484848485,0.0051679999999999,0.0,0.0,872.5120000000001,0.0,0.11513799828565828
344,55496,20,0.9666666666666668,12.0,1.6666666666666667,0.3518005540166205,0.0831024930747922,4.233333333333333,17.461968503937005,6.143130193905817,0.273449454545454,8.445888484848485,6.509361212121212,1099.1300000000003,989.7520927386955,2211.526869806094,109.37790726130481,0.23509734395080364
301,55500,4,1.0,1.3432835820895523,2.9777777777777774,6.357340720221607,0.7368421052631579,8.62781954887218,44.68556862745098,284.08138504155124,390.06173301368256,262.3507818181818,221.3110193939394,60202.37,69713.44360239414,102269.29861495845,9511.073602394135,0.11724069322948517
461,55505,4,0.975,9.72972972972973,0.4111111111111111,0.4744318181818182,0.1051136363636363,4.513513513513513,68.81790419161676,32.64940340909091,49.34445884297519,50.365778181818186,37.97727272727272,10002.7,5521.631017236937,11753.785227272727,79.38439641774494,0.2961151479222575
365,55508,22,0.8944444444444445,13.846153846153848,1.5888888888888888,0.1839762611275964,0.0801186943620178,2.2962962962962963,91.01354838709678,16.74433234421365,2.912080000000009,29.91723757575757,25.265510303030304,27893.16,8337.248154252316,6027.959643916914,14993.212994643643,0.5600757594635379
1572,55511,12,0.9555555555555556,7.5,1.6,0.717948717948718,0.1396011396011396,5.142857142857143,78.89444444444445,56.64216524216525,11.919089454545446,6.742763636363636,9.954004848484846,8579.78,5299.5475940539545,20391.17948717949,583.8371532905148,0.0473181700991987
547,55525,14,0.975,7.5,1.8666666666666667,0.5555555555555556,0.1361111111111111,4.081632653061225,18.99225,10.55125,10.380060484848494,23.260475151515152,18.324929696969694,1370.27,2587.9102087594324,3798.45,1217.6402087594324,0.2904703873775279
301,55559,55,0.8916666666666667,30.0,1.8333333333333333,0.0642458100558659,0.0363128491620111,1.7692307692307692,35.58347826086956,2.28608938547486,0.5704043636363638,4.6985987878787885,1.5774327272727278,2328.35,1048.9395298673637,822.9921787709496,999.0884138907406,0.5797849010301324
1289,55567,4,0.975,1.3793103448275863,2.9,9.974431818181818,0.7301136363636364,13.661478599221793,50.49771290230704,503.6859943181818,864.0723298319557,451.32827515151513,339.78112363636365,142020.85,86435.24369578372,181326.95795454545,5239.990712520579,0.019874297088859485
