Customer,Predicted_spend,Testing_spend,Std_dev,Training_spend,MSE,MAE,Slope,Branch,Bus_Type_spend,Bus_Type_ID,Train_spend_pd,Test_spend_pd,Predict_spend_pd,Predict_ratio,Spend_decrease,Actual_ratio
254091,205.8167099066413,0.0,458.0360395213592,4977.3846536213605,170593.93048286252,352.82062540368435,-46.9988802800319,222.0,8589952.030000001,248,16.591282178737867,0.0,4.116334198132827,0.2481022354865382,16.591282178737867,2.0
303628,0.0,0.0,488.6868350075098,1545.363461162639,196841.3084152325,267.8629999348574,-46.82919579280724,167.0,8589952.030000001,248,5.1512115372087965,0.0,0.0,0.0,5.1512115372087965,1.0
48808,0.0,270.74,292.7982236412899,1199.5253579157968,59312.25636170647,155.4078794654801,-46.50899349853896,160.0,8589952.030000001,248,3.9984178597193223,5.4148000000000005,0.0,0.0,-1.4163821402806778,0.0
265174,0.0,0.0,208.60656683665025,913.3429620355396,21443.68819278485,114.50777998047316,-46.34696755383848,303.0,8589952.030000001,248,3.044476540118465,0.0,0.0,0.0,3.044476540118465,1.0
293428,106.53361605316684,0.0,646.569784210112,3819.217312187264,359304.136840833,355.6178449997344,-45.31786780847341,647.0,8589952.030000001,248,12.730724373957548,0.0,2.130672321063337,0.1673645786740871,12.730724373957548,2.0
70669,0.0,207.64,173.7152241315387,1003.6290138860788,10777.47883105134,82.82969817862644,-44.560891066810576,1092.0,8589952.030000001,248,3.3454300462869293,4.1528,0.0,0.0,-0.8073699537130707,0.0
265535,0.0,0.0,303.3916049018845,1491.5235115251776,67624.93480481509,176.60005351018455,-42.94730319629139,202.0,8589952.030000001,248,4.971745038417259,0.0,0.0,0.0,4.971745038417259,1.0
252988,0.0,0.0,193.6484001803104,989.6558894844624,18833.26387409338,108.2903482515255,-42.52125134146152,222.0,8589952.030000001,248,3.298852964948208,0.0,0.0,0.0,3.298852964948208,1.0
193109,0.0,0.0,155.44283243277366,1233.520275430632,7153.913211985446,71.70891723709646,-42.05669121593126,1309.0,8589952.030000001,248,4.11173425143544,0.0,0.0,0.0,4.11173425143544,1.0
123043,0.0,0.0,310.2888343678337,981.2194491210872,72355.24806627436,176.02482238778288,-41.627491780894594,1437.0,8589952.030000001,248,3.2707314970702903,0.0,0.0,0.0,3.2707314970702903,1.0
292808,598.4383548406166,394.8,1737.9529355808904,8835.946666384938,2704250.278985639,1238.5490069659422,-41.46131702679665,122.0,8589952.030000001,248,29.45315555461646,7.896,11.968767096812332,0.4063662066571457,21.557155554616457,1.5158013040542468
159697,0.0,71.1,444.1288212215245,1894.8285156841744,163364.37098126454,294.8864667078599,-41.43047900804027,382.0,8589952.030000001,248,6.316095052280582,1.422,0.0,0.0,4.894095052280583,0.0
67793,0.0,65.0,272.7724495987848,2257.3258682246405,52993.90230394718,171.68264528132937,-41.150759085987765,626.0,8589952.030000001,248,7.524419560748802,1.3,0.0,0.0,6.224419560748802,0.0
287510,889.3093099196216,1920.07,1028.4555500697363,11895.595933524231,938246.017123974,759.4278986911014,-40.7545788442124,606.0,8589952.030000001,248,39.65198644508078,38.4014,17.786186198392432,0.4485572550829665,1.2505864450807849,0.4631650460241667
116773,0.0,84.8,233.40639013472088,752.7702264787899,35662.97975273545,135.9736471166944,-40.25330237898262,325.0,8589952.030000001,248,2.509234088262633,1.696,0.0,0.0,0.813234088262633,0.0
146794,24.301802052917648,161.56,420.6986115827244,2606.6682132053065,146320.06109004747,301.5629783126612,-39.64773449727269,481.0,8589952.030000001,248,8.688894044017689,3.2312,0.4860360410583529,0.0559376185963493,5.457694044017689,0.1504196710381137
271068,0.0,0.0,166.0180043841133,1203.3289490841655,12560.267575850912,96.6513089130734,-38.52667305216463,324.0,8589952.030000001,248,4.011096496947219,0.0,0.0,0.0,4.011096496947219,1.0
126467,0.0,0.0,240.99765692944587,953.1109817735204,40308.66242973339,129.6053231293489,-38.080013291316135,726.0,8589952.030000001,248,3.1770366059117348,0.0,0.0,0.0,3.1770366059117348,1.0
290048,0.0,0.0,299.36488994563376,1162.7383548640569,68830.37487728707,161.06794577404867,-37.86263645058102,154.0,8589952.030000001,248,3.875794516213523,0.0,0.0,0.0,3.875794516213523,1.0
126143,0.0,0.0,212.8096637617421,672.9632455817012,29643.023775525187,124.80409281697004,-36.70708612263825,1309.0,8589952.030000001,248,2.2432108186056707,0.0,0.0,0.0,2.2432108186056707,1.0
57113,0.0,0.0,205.8032803381633,675.7967065643404,27077.35736528564,120.42780437618552,-36.58470257041645,366.0,8589952.030000001,248,2.2526556885478013,0.0,0.0,0.0,2.2526556885478013,1.0
121883,25.59423070288637,450.61,253.4686340053427,2430.6248877356797,46865.6818430407,190.29073174670003,-36.44178710157328,375.0,8589952.030000001,248,8.102082959118931,9.0122,0.5118846140577274,0.0631793844423178,-0.9101170408810688,0.0567990739284223
266150,0.0,0.0,363.09788369938417,1358.9119076850343,107856.95643698532,201.10162792577088,-36.17986949955368,366.0,8589952.030000001,248,4.529706358950114,0.0,0.0,0.0,4.529706358950114,1.0
94252,0.0,0.0,135.12320841385568,966.4860141883768,6234.552093697856,66.77067059642486,-35.15834521074187,159.0,8589952.030000001,248,3.2216200472945897,0.0,0.0,0.0,3.2216200472945897,1.0
38771,39.345259882813856,4920.56,225.08154468319705,2482.15511337238,35583.91908048192,138.49310289905645,-34.83574009512521,27.0,8589952.030000001,248,8.273850377907934,98.4112,0.7869051976562771,0.095107496717296,-90.13734962209207,0.0079960939167114
311389,47.08492486524384,1784.99,557.8663956302182,2556.2330366369897,270163.6582051351,395.1200644958425,-34.69305341518976,163.0,8589952.030000001,248,8.520776788789966,35.6998,0.9416984973048768,0.1105179164584837,-27.17902321121004,0.0263782569455536
123906,0.0,366.49,226.69573088350683,1268.9604803517327,36528.89868304144,136.61685607215617,-34.32987969276059,323.0,8589952.030000001,248,4.229868267839109,7.3298,0.0,0.0,-3.099931732160892,0.0
101819,138.20475253486563,924.07,457.52432565817423,3501.160108352825,178722.00630419384,371.4079648754588,-34.24271903653884,806.0,8589952.030000001,248,11.670533694509416,18.4814,2.7640950506973128,0.2368439287397563,-6.810866305490581,0.1495609126309323
106036,0.0,0.0,164.45290087930883,701.6428603304543,15356.459641534364,93.26373490383804,-32.999212672560866,224.0,8589952.030000001,248,2.3388095344348474,0.0,0.0,0.0,2.3388095344348474,1.0
298130,0.0,0.0,251.33872024463668,871.446402731221,48078.482879167605,143.71093019869835,-32.614468225793175,161.0,8589952.030000001,248,2.9048213424374034,0.0,0.0,0.0,2.9048213424374034,1.0
302708,0.0,0.0,329.00617723190373,1040.4088843178477,89220.17450495828,180.3375399484269,-31.527541949025675,283.0,8589952.030000001,248,3.468029614392825,0.0,0.0,0.0,3.468029614392825,1.0
75864,143.49964504742948,541.06,539.343932295229,3350.0803865351154,254008.08792453725,362.0641035239219,-30.737602376430527,306.0,8589952.030000001,248,11.166934621783716,10.8212,2.86999290094859,0.2570081224752581,0.345734621783718,0.2652194674295448
124946,0.0,0.0,166.97018753831227,528.0060939665298,18248.10121739728,97.92113015379276,-28.80033239817435,1409.0,8589952.030000001,248,1.7600203132217658,0.0,0.0,0.0,1.7600203132217658,1.0
99483,0.0,0.0,267.23965905959244,1024.2646318028146,57772.73138268112,152.66564686091226,-28.07479286558928,27.0,8589952.030000001,248,3.4142154393427155,0.0,0.0,0.0,3.4142154393427155,1.0
127890,597.8665905694202,1767.4399999999998,286.57816322912373,7994.501245698664,67741.76201534548,204.44325821591545,-27.353083612007104,166.0,8589952.030000001,248,26.64833748566221,35.3488,11.957331811388404,0.4487083600551774,-8.700462514337783,0.3382669796821506
128122,0.0,0.0,157.63550218842718,498.487227019887,16264.768287402088,92.44672210186994,-27.19021238290292,1092.0,8589952.030000001,248,1.66162409006629,0.0,0.0,0.0,1.66162409006629,1.0
298368,8389.905131832074,12402.68,11258.195437059152,91028.49341221347,114066477.06866132,9296.721862410912,-26.494094153179645,866.0,8589952.030000001,248,303.42831137404494,248.0536,167.7981026366415,0.5530074035503953,55.37471137404492,0.6764590501272365
37594,0.0,0.0,150.9243702923977,793.8647983606498,14836.839753189168,99.20606871246837,-26.20087724682637,160.0,8589952.030000001,248,2.6462159945354995,0.0,0.0,0.0,2.6462159945354995,1.0
189910,8.336349442181232,0.0,261.97144872180644,1590.079575629326,56137.8673344647,178.05450651205436,-26.11923386596765,1432.0,8589952.030000001,248,5.300265252097753,0.0,0.1667269888436246,0.0314563481096794,5.300265252097753,2.0
289568,0.0,0.0,180.37724034661144,644.9196698946004,23926.78779471239,101.3946148321389,-25.478609345145443,154.0,8589952.030000001,248,2.149732232982001,0.0,0.0,0.0,2.149732232982001,1.0
217288,3196.227474418079,1778.21,2103.402775646199,35563.59942686504,3976698.158318463,1525.8025922879465,-25.044819504380968,421.0,8589952.030000001,248,118.54533142288346,35.5642,63.92454948836158,0.5392413916354521,82.98113142288346,1.797440951528829
96790,0.0,0.0,108.67165786353976,515.0846669879028,5527.826608212314,63.94101159090517,-24.86508978422976,1349.0,8589952.030000001,248,1.716948889959676,0.0,0.0,0.0,1.716948889959676,1.0
101423,0.0,0.0,150.0946001220781,1064.35533385975,15364.17243364106,102.79437629486064,-24.399149646346803,324.0,8589952.030000001,248,3.5478511128658328,0.0,0.0,0.0,3.5478511128658328,1.0
147195,212.28117885841115,0.0,604.2093416659038,3707.2151961513728,323657.2386100031,516.5718476177788,-24.38279843413555,166.0,8589952.030000001,248,12.357383987171245,0.0,4.245623577168223,0.3435697702342013,12.357383987171245,2.0
280949,0.0,0.0,141.67703331753003,529.8891244902088,13671.271037598402,87.6057996381021,-23.07792479272082,154.0,8589952.030000001,248,1.766297081634029,0.0,0.0,0.0,1.766297081634029,1.0
90629,0.0,0.0,133.334427783852,421.6404823122094,11636.554668510931,78.19514399244613,-22.998571762484158,866.0,8589952.030000001,248,1.4054682743740312,0.0,0.0,0.0,1.4054682743740312,1.0
246828,0.0,290.9,152.0553110198359,1090.248992927022,16648.921496323073,108.37503732448975,-22.45484182675288,304.0,8589952.030000001,248,3.63416330975674,5.818,0.0,0.0,-2.1838366902432598,0.0
200189,0.0,0.0,165.57685358251297,523.5999851249516,20603.309762686877,93.93066399817312,-22.213332702270677,122.0,8589952.030000001,248,1.7453332837498383,0.0,0.0,0.0,1.7453332837498383,1.0
116198,42.47397498938911,146.31,284.1432565427431,1725.409059216301,68853.06828616284,205.02598947683364,-21.49159928530432,363.0,8589952.030000001,248,5.751363530721004,2.9262,0.8494794997877823,0.1477005400980608,2.8251635307210035,0.2903012438615892
87349,314.8091689718772,488.99,359.402400308408,4604.03856288408,112592.0575870107,266.50106391863784,-21.06560956023429,304.0,8589952.030000001,248,15.346795209613598,9.7798,6.296183379437544,0.4102604676377948,5.566995209613598,0.6437946971755603
301952,0.0,0.0,213.186871844015,674.156082273508,37460.69912983371,116.85372092740803,-20.428972190106297,321.0,8589952.030000001,248,2.247186940911693,0.0,0.0,0.0,2.247186940911693,1.0
229288,0.0,0.0,352.9279244643404,1116.0560911831767,108705.26824730803,194.8025177337909,-20.291928930603216,344.0,8589952.030000001,248,3.720186970610589,0.0,0.0,0.0,3.720186970610589,1.0
293129,20.991368121180827,115.54,117.53665417370864,1415.8280904053258,9089.756656380252,84.11948032168279,-20.131753632191103,726.0,8589952.030000001,248,4.7194269680177525,2.3108,0.4198273624236165,0.0889572749549193,2.408626968017753,0.1816805272735055
241828,64.59433075182743,0.0,215.2545899940571,1869.9549138254763,38417.79016294561,163.73586279962308,-19.949313041147654,382.0,8589952.030000001,248,6.233183046084921,0.0,1.291886615036549,0.2072595342516029,6.233183046084921,2.0
98379,28.72911924739931,0.0,307.0576192543939,1465.0430023100564,81696.47960744669,217.06265638867657,-19.569499399032363,1433.0,8589952.030000001,248,4.883476674366855,0.0,0.5745823849479862,0.1176584681900791,4.883476674366855,2.0
20448,680.5303237450566,605.11,767.1450021672466,8412.678588227944,526513.8234463586,541.7338574363187,-19.52926465685029,322.0,8589952.030000001,248,28.042261960759813,12.1022,13.610606474901132,0.4853605067218461,15.940061960759811,1.1246390304986806
